Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Binance Coin (BNB),2021-01-05 11:45,Fee,51.42685048,0.00088134,0.05,0,Wallace BSC (0xf5...76A0),0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd,0xf563618e67f6a4a3d9a130f8bd4502fefa0a6649887ea152ab611a0c4f4b3328
Binance Coin (BNB),2021-01-05 11:48,Fee,51.39088854,0.00579816,0.3,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xf8bda55ec264acf5a30cb5dcef1acedd48aa59e3da5f5aa9518b25de588d5066
GAS,2021-01-05 20:41,Airdrop,1.94475242,0.01590457,0.03,0,Binance,Binance,13848541983
AS Roma Fan Token (ASR),2021-01-05 20:50,Airdrop,8.63384313,0.00777987,0.07,0,Binance,Binance,13848893019
Stellar (XLM),2021-01-05 20:55,Interest,0.24822871,0.00688495,0,0,Binance,Binance,2565917654
Binance Coin (BNB),2021-01-05 20:59,Interest,51.75534116,0.00006874,0,0,Binance,Binance,1068383026
DASH,2021-01-05 21:00,Interest,113.1705728,0.00000592,0,0,Binance,Binance,2104929342
NEO,2021-01-05 21:00,Interest,21.40990169,0.00014905,0,0,Binance,Binance,4146309778
Monero (XMR),2021-01-05 21:02,Interest,173.8293479,0.00005059,0.01,0,Binance,Binance,4227158452
Africa To Mars (ATM),2021-01-05 21:05,Airdrop,0,0.00492307,0,0,Binance,Binance,13849376121
Juventus Fan Token (JUV),2021-01-05 21:19,Airdrop,13.18495105,0.0033847,0.04,0,Binance,Binance,13849898167
Cardano (ADA),2021-01-05 21:21,Interest,0.34199391,0.00011639,0,0,Binance,Binance,3060571807
OG Fan Token (OG),2021-01-05 21:35,Airdrop,5.33376347,0.00771042,0.04,0,Binance,Binance,13850501329
Paris Saint-Germain Fan Token (PSG),2021-01-05 21:54,Airdrop,13.07985295,0.00297565,0.04,0,Binance,Binance,13851137995
Reef Finance (REEF),2021-01-05 22:12,Airdrop,0.01410154,4.36284344,0.06,0,Binance,Binance,13851699821
Binance Coin (BNB),2021-01-05 22:22,Fee,51.84227693,0.00154926,0.08,0,Wallace BSC (0xf5...76A0),0xfd36e2c2a6789db23113685031d7f16329158384,0xdd5d762b1e7eb24258541fd190d43d03867bc52e1846412095c90cf53d02e1ac
Binance Coin (BNB),2021-01-05 22:24,Fee,51.90636827,0.00088812,0.05,0,Wallace BSC (0xf5...76A0),0x55d398326f99059ff775485246999027b3197955,0x0ad8d717bd97ee7071a819923339453b9edcb0d33fb6dbda838e0009645c07be
Binance Coin (BNB),2021-01-05 22:43,Fee,51.74810708,0.00094304,0.05,0,Wallace BSC (0xf5...76A0),0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x194d0c19d9d1a49f6ec66e1e0036ea367e0097fb2af5c90a8bbb7f3e90eface1
Tether (USDT),2021-01-05 22:44,Sell,1.27262193,102.6956945,130.69,0.20050153,Wallace BSC (0xf5...76A0),0xfd5840cd36d94d7229439859c0112a4185bc0255,0xb608284737a56f583536945eda312bfb11adb30f4463c680dd2ad7c17ea602ad
Binance Coin (BNB),2021-01-05 22:44,Fee,51.78402362,0.00387188,0.2,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xb608284737a56f583536945eda312bfb11adb30f4463c680dd2ad7c17ea602ad
Bitcoin (BTC),2021-01-06 9:15,Buy,43294.98006,0.0066216,286.68,0,Binance,Binance,36445599
Stellar (XLM),2021-01-06 9:15,Sell,0.40264331,712,286.68,0.21547424,Binance,Binance,36445599
Binance Coin (BNB),2021-01-06 9:15,Fee,52.75541984,0.0040844,0.22,0,Binance,Binance,36445599
Polkadot (DOT),2021-01-06 9:46,Buy,12.55733279,36.9,463.37,0,Binance,Binance,866152
Binance USD (BUSD),2021-01-06 9:46,Sell,1.26841745,365.31,463.37,0,Binance,Binance,866152
Loopring (LRC),2021-01-06 14:37,Buy,0.55420964,487,269.9,0,Binance,Binance,79009
Loopring (LRC),2021-01-06 14:37,Buy,0.55447601,348.4512,193.4,0.19340123,Binance,Binance,79010
Binance USD (BUSD),2021-01-06 14:37,Sell,1.26841745,212.78491,269.9,0.2013804,Binance,Binance,79009
Binance USD (BUSD),2021-01-06 14:37,Sell,1.26841745,152.474432,193.4,0,Binance,Binance,79010
Binance Coin (BNB),2021-01-06 14:37,Fee,52.52227967,0.00383419,0.2,0,Binance,Binance,79009
AS Roma Fan Token (ASR),2021-01-06 20:30,Airdrop,5.74612094,0.01576336,0.09,0,Binance,Binance,13913483949
DASH,2021-01-06 20:31,Interest,120.0901483,0.00000592,0,0,Binance,Binance,2461307408
GAS,2021-01-06 20:41,Airdrop,2.07692992,0.0158501,0.03,0,Binance,Binance,13914012076
Africa To Mars (ATM),2021-01-06 20:46,Airdrop,0,0.00975229,0,0,Binance,Binance,13914252599
Monero (XMR),2021-01-06 20:48,Interest,181.1070279,0.00005059,0.01,0,Binance,Binance,3065865407
NEO,2021-01-06 20:56,Interest,25.03383487,0.00014905,0,0,Binance,Binance,846770744
Juventus Fan Token (JUV),2021-01-06 21:01,Airdrop,12.69727897,0.00661995,0.08,0,Binance,Binance,13914899765
OG Fan Token (OG),2021-01-06 21:16,Airdrop,5.09760239,0.01576263,0.08,0,Binance,Binance,13915601947
Cardano (ADA),2021-01-06 21:19,Interest,0.4181206,0.00013337,0,0,Binance,Binance,2440969201
Binance Coin (BNB),2021-01-06 21:31,Interest,52.88876842,0.00006874,0,0,Binance,Binance,574521105
Paris Saint-Germain Fan Token (PSG),2021-01-06 21:42,Airdrop,12.65262889,0.00618475,0.08,0,Binance,Binance,13916826754
Reef Finance (REEF),2021-01-06 22:00,Airdrop,0.01337648,6.90280055,0.09,0,Binance,Binance,13917562103
Crypto.com Coin (CRO),2021-01-07 10:19,Sell,0.07763255,2.1898031,0.17,0,Crypto.com,Crypto.com,1827993729
SUSHI,2021-01-07 11:47,Buy,5.41884424,99.9,541.88,0.54188442,Binance,Binance,642325
Binance USD (BUSD),2021-01-07 11:47,Sell,1.27682475,424.4,541.88,0,Binance,Binance,642325
SUSHI,2021-01-07 11:49,Buy,5.35244935,92.67723,496.55,0.49654673,Binance,Binance,642353
Binance USD (BUSD),2021-01-07 11:49,Sell,1.27682475,388.89184,496.55,0,Binance,Binance,642353
Bitcoin (BTC),2021-01-07 13:46,Buy,47880.92811,0.016483,789.22,0,Binance,Binance,76471532
Binance USD (BUSD),2021-01-07 13:46,Sell,1.27682475,618.1125,789.22,0,Binance,Binance,76471532
AS Roma Fan Token (ASR),2021-01-07 20:00,Airdrop,5.22132931,0.01406118,0.07,0,Binance,Binance,13983309703
GAS,2021-01-07 20:11,Airdrop,2.10667529,0.01603981,0.03,0,Binance,Binance,13983917388
Africa To Mars (ATM),2021-01-07 20:16,Airdrop,0,0.00893833,0,0,Binance,Binance,13984247639
Binance Coin (BNB),2021-01-07 20:29,Interest,54.00822983,0.00015418,0.01,0,Binance,Binance,3768172026
Juventus Fan Token (JUV),2021-01-07 20:30,Airdrop,13.3699702,0.00687142,0.09,0,Binance,Binance,13984993177
OG Fan Token (OG),2021-01-07 20:46,Airdrop,4.69488031,0.01381769,0.06,0,Binance,Binance,13985957121
Monero (XMR),2021-01-07 20:56,Interest,182.0270665,0.0000506,0.01,0,Binance,Binance,2642690217
NEO,2021-01-07 21:04,Interest,26.52793222,0.00014905,0,0,Binance,Binance,2306336659
Paris Saint-Germain Fan Token (PSG),2021-01-07 21:10,Airdrop,13.32639819,0.00674401,0.09,0,Binance,Binance,13986996752
DASH,2021-01-07 21:22,Interest,126.2608313,0.00000592,0,0,Binance,Binance,3515901106
Reef Finance (REEF),2021-01-07 21:27,Airdrop,0.01278379,8.13298577,0.1,0,Binance,Binance,13988488058
Cardano (ADA),2021-01-07 21:32,Interest,0.34798953,0.00015035,0,0,Binance,Binance,2912727482
AS Roma Fan Token (ASR),2021-01-08 19:59,Airdrop,5.21256144,0.02443525,0.13,0,Binance,Binance,14047141492
GAS,2021-01-08 20:11,Airdrop,2.1453285,0.0161851,0.03,0,Binance,Binance,14047661241
Africa To Mars (ATM),2021-01-08 20:14,Airdrop,0,0.0147243,0,0,Binance,Binance,14047787190
Binance Coin (BNB),2021-01-08 20:27,Interest,53.47212963,0.00015419,0.01,0,Binance,Binance,4201081457
Juventus Fan Token (JUV),2021-01-08 20:28,Airdrop,13.43056021,0.00991776,0.13,0,Binance,Binance,14048547358
OG Fan Token (OG),2021-01-08 20:42,Airdrop,4.71190354,0.02145394,0.1,0,Binance,Binance,14049186512
Stellar (XLM),2021-01-08 20:53,Interest,0.38493553,0.00000716,0,0,Binance,Binance,1727784340
NEO,2021-01-08 20:56,Interest,25.13548448,0.00014905,0,0,Binance,Binance,3797832080
Paris Saint-Germain Fan Token (PSG),2021-01-08 20:59,Airdrop,13.41292727,0.00884857,0.12,0,Binance,Binance,14049862395
Monero (XMR),2021-01-08 21:07,Interest,180.9999006,0.0000506,0.01,0,Binance,Binance,1230134178
Reef Finance (REEF),2021-01-08 21:14,Airdrop,0.0120925,14.3834377,0.17,0,Binance,Binance,14050511463
Cardano (ADA),2021-01-08 21:24,Interest,0.38934075,0.00016506,0,0,Binance,Binance,951988146
DASH,2021-01-08 21:38,Interest,121.8094419,0.00000592,0,0,Binance,Binance,3167663228
Bitcoin (BTC),2021-01-08 21:51,Interest,50454.43405,0.00000021,0.01,0,Binance,Binance,579215472
1INCH,2021-01-09 3:35,Transfer Out,1.52058261,264.3519213,401.97,1.60976102,Joint ETH (0x48...3dC3),Binance,0x6ed67ce0fc5c31e17015f2ab5c6114f437488107392b4323ad0ac0b61afb8b28
Ethereum (ETH),2021-01-09 3:35,Fee,1523.673467,0.0010565,1.61,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x6ed67ce0fc5c31e17015f2ab5c6114f437488107392b4323ad0ac0b61afb8b28
1INCH,2021-01-09 3:36,Transfer In,1.52058261,264.3519213,401.97,0,0x481230ab8043185ca36341041720e1b8df6d3dc3,Binance,0x6ed67ce0fc5c31e17015f2ab5c6114f437488107392b4323ad0ac0b61afb8b28
Ethereum (ETH),2021-01-09 7:33,Fee,1554.772472,0.01781274,27.69,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xfad57e9173e1ad94793c6cb72156718fb36ec76fd663ce96ce5fad7fca656d3f
Ravencoin (RVN),2021-01-09 7:53,Buy,0.02224738,"7,072.92",157.51,0.15751148,Binance,Binance,14712014
Bitcoin (BTC),2021-01-09 7:53,Sell,51738.10295,0.0030444,157.51,0,Binance,Binance,14712014
Ravencoin (RVN),2021-01-09 7:53,Buy,0.02224738,"6,346.65",141.34,0.14133763,Binance,Binance,14712015
Bitcoin (BTC),2021-01-09 7:53,Sell,51738.10295,0.00273179,141.34,0,Binance,Binance,14712015
PancakeSwap (CAKE),2021-01-09 12:08,Staking,0.73605003,7.6382465,5.76,0.13747809,PancakeSwap,Wallace BSC (0xf5...76A0),0x1755f40b66c67b057bc1335e3916d0079976517b2ab3254adf4ce1d61be83851
Binance Coin (BNB),2021-01-09 12:08,Fee,54.41271897,0.00252658,0.14,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x1755f40b66c67b057bc1335e3916d0079976517b2ab3254adf4ce1d61be83851
Crypto.com Coin (CRO),2021-01-09 12:29,Cashback,0.10657994,9.57028137,1.02,0,Crypto.com,Crypto.com,3715495144
1INCH,2021-01-09 12:51,Staking,1.52058261,67.84199878,107.61,4.45543148,0x2ec255797fef7669fa243509b7a599121148ffba,Wallace ETH (0xf5...76A0),0x64b9aabea9357b9e1fffd0dda69f37b6b11c0eb5dfb83326bfd9640c1788b889
Ethereum (ETH),2021-01-09 12:51,Fee,1549.769202,0.0028749,4.46,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x64b9aabea9357b9e1fffd0dda69f37b6b11c0eb5dfb83326bfd9640c1788b889
AS Roma Fan Token (ASR),2021-01-09 19:49,Airdrop,5.02645185,0.0274489,0.14,0,Binance,Binance,14099687635
Africa To Mars (ATM),2021-01-09 20:03,Airdrop,0,0.01633306,0,0,Binance,Binance,14100268197
GAS,2021-01-09 20:11,Airdrop,2.35400574,0.01599388,0.04,0,Binance,Binance,14100599189
Monero (XMR),2021-01-09 20:16,Interest,187.6621669,0.0000506,0.01,0,Binance,Binance,3430380135
Juventus Fan Token (JUV),2021-01-09 20:18,Airdrop,13.65070791,0.01035114,0.14,0,Binance,Binance,14101034424
Binance Coin (BNB),2021-01-09 20:29,Interest,56.1321168,0.00015423,0.01,0,Binance,Binance,1098096959
OG Fan Token (OG),2021-01-09 20:32,Airdrop,4.62514539,0.022463,0.1,0,Binance,Binance,14101884490
Paris Saint-Germain Fan Token (PSG),2021-01-09 20:49,Airdrop,13.6450905,0.00919006,0.13,0,Binance,Binance,14102679354
NEO,2021-01-09 20:52,Interest,27.09915224,0.00014905,0,0,Binance,Binance,2313743285
Cardano (ADA),2021-01-09 20:53,Interest,0.42041436,0.00017949,0,0,Binance,Binance,2359671062
DASH,2021-01-09 20:54,Interest,140.0522956,0.00000592,0,0,Binance,Binance,1037824597
Reef Finance (REEF),2021-01-09 21:03,Airdrop,0.0125394,14.93414178,0.19,0,Binance,Binance,14103260614
Stellar (XLM),2021-01-09 21:51,Interest,0.3961726,0.00000716,0,0,Binance,Binance,875697624
Tether (USDT),2021-01-10 10:23,Buy,1.27650453,998.6,1274.72,0,Binance,Binance,53536905
Binance USD (BUSD),2021-01-10 10:23,Sell,1.27471742,"1,000",1274.72,0.95286368,Binance,Binance,53536905
Binance Coin (BNB),2021-01-10 10:23,Fee,54.9475863,0.01734132,0.95,0,Binance,Binance,53536905
BTCDOWN,2021-01-10 10:23,Buy,0.26423644,998.6,263.87,0,Binance,Binance,1424520
Tether (USDT),2021-01-10 10:23,Sell,1.27650453,206.7102,263.87,0.19596672,Binance,Binance,1424520
Binance Coin (BNB),2021-01-10 10:23,Fee,54.9475863,0.00356643,0.2,0,Binance,Binance,1424520
BTCDOWN,2021-01-10 10:37,Buy,0.26423644,"3,821.72",1010.85,1.01084971,Binance,Binance,1424749
Tether (USDT),2021-01-10 10:37,Sell,1.27650453,791.88885,1010.85,0,Binance,Binance,1424749
Tether (USDT),2021-01-10 15:26,Buy,1.27650453,"1,180.98",1507.52,0,Binance,Binance,1435882
BTCDOWN,2021-01-10 15:26,Sell,0.31274361,"4,820.32",1507.52,1.12105194,Binance,Binance,1435882
Binance Coin (BNB),2021-01-10 15:26,Fee,52.06448377,0.02153199,1.12,0,Binance,Binance,1435882
Bitcoin (BTC),2021-01-10 15:29,Buy,45799.01676,0.008228,376.83,0,Binance,Binance,560326135
Tether (USDT),2021-01-10 15:29,Sell,1.27650453,295.2079689,376.83,0.27965753,Binance,Binance,560326135
Binance Coin (BNB),2021-01-10 15:29,Fee,51.28300857,0.00545322,0.28,0,Binance,Binance,560326135
AS Roma Fan Token (ASR),2021-01-10 20:00,Airdrop,4.60166903,0.03035919,0.14,0,Binance,Binance,14164367129
Monero (XMR),2021-01-10 20:00,Interest,238.2187247,0.0000506,0.01,0,Binance,Binance,3317160256
GAS,2021-01-10 20:11,Airdrop,2.50824017,0.01591253,0.04,0,Binance,Binance,14164921343
Africa To Mars (ATM),2021-01-10 20:15,Airdrop,0,0.01795921,0,0,Binance,Binance,14165081741
Stellar (XLM),2021-01-10 20:26,Interest,0.36966615,0.00000716,0,0,Binance,Binance,4126116689
Juventus Fan Token (JUV),2021-01-10 20:28,Airdrop,13.08438247,0.01088583,0.14,0,Binance,Binance,14165614082
DASH,2021-01-10 20:35,Interest,189.8987842,0.00000592,0,0,Binance,Binance,2855627282
OG Fan Token (OG),2021-01-10 20:43,Airdrop,4.3138799,0.02297568,0.1,0,Binance,Binance,14166191004
NEO,2021-01-10 20:59,Interest,31.95052163,0.00014905,0,0,Binance,Binance,2647940885
Paris Saint-Germain Fan Token (PSG),2021-01-10 20:59,Airdrop,13.13948764,0.00961843,0.13,0,Binance,Binance,14167048769
Reef Finance (REEF),2021-01-10 21:14,Airdrop,0.01266764,14.4069982,0.18,0,Binance,Binance,14167973127
Cardano (ADA),2021-01-10 21:18,Interest,0.36904846,0.00019392,0,0,Binance,Binance,3269726192
Binance Coin (BNB),2021-01-10 21:49,Interest,52.36554952,0.00015431,0.01,0,Binance,Binance,1017847931
Canadian Dollar (CAD),2021-01-11 1:43,Fiat Deposit,1,300,300,0,Bank,Newton,3920886024
Bitcoin (BTC),2021-01-11 1:48,Buy,42170.65904,0.003372,142.2,0,Binance,Binance,79009926
Bitcoin (BTC),2021-01-11 1:48,Buy,42170.65904,0.015082,636.02,0,Binance,Binance,79009927
Binance USD (BUSD),2021-01-11 1:48,Sell,1.27983791,111.1074,142.2,0,Binance,Binance,79009926
Binance USD (BUSD),2021-01-11 1:48,Sell,1.27983791,496.9519,636.02,0,Binance,Binance,79009927
Litecoin (LTC),2021-01-11 2:21,Buy,176.5,1.841359,325,0,Newton,Newton,871304642
Canadian Dollar (CAD),2021-01-11 2:21,Sell,1,324.9998635,325,0,Newton,Newton,871304642
Litecoin (LTC),2021-01-11 2:25,Transfer Out,218.8277908,1.841359,402.94,0,Newton,Binance,2860992547
Litecoin (LTC),2021-01-11 2:26,Transfer In,218.8277908,1.841359,402.94,0,Newton,Binance,9cfef7b1fc70787a9853b42fbf04569fad4b84ed8a13e2458e0e90306d542e90
Ethereum (ETH),2021-01-11 9:03,Buy,1298.790052,0.87180732,1133.43,1.1334281,Binance,Binance,250305574
Tether (USDT),2021-01-11 9:03,Sell,1.27959611,885.7702,1133.43,0,Binance,Binance,250305574
Binance USD (BUSD),2021-01-11 11:03,Airdrop,1.27983791,1.80257894,2.31,0,Binance,Binance,14218514197
AS Roma Fan Token (ASR),2021-01-11 19:59,Airdrop,4.0177753,0.03227922,0.13,0,Binance,Binance,14246809061
GAS,2021-01-11 20:11,Airdrop,2.28975243,0.01607065,0.04,0,Binance,Binance,14247261461
Africa To Mars (ATM),2021-01-11 20:14,Airdrop,0,0.01877901,0,0,Binance,Binance,14247374211
Juventus Fan Token (JUV),2021-01-11 20:28,Airdrop,12.19040645,0.010905,0.13,0,Binance,Binance,14247972199
OG Fan Token (OG),2021-01-11 20:42,Airdrop,3.75289237,0.02379449,0.09,0,Binance,Binance,14248621201
Binance Coin (BNB),2021-01-11 20:44,Interest,48.41343922,0.00015432,0.01,0,Binance,Binance,3002749084
NEO,2021-01-11 20:57,Interest,30.32731287,0.00014905,0,0,Binance,Binance,3400543024
Paris Saint-Germain Fan Token (PSG),2021-01-11 20:59,Airdrop,12.39954384,0.01015631,0.13,0,Binance,Binance,14249350026
Bitcoin (BTC),2021-01-11 21:00,Interest,43724.52857,0.00000056,0.02,0,Binance,Binance,1395725009
Reef Finance (REEF),2021-01-11 21:14,Airdrop,0.01040195,15.75846704,0.16,0,Binance,Binance,14249904036
Cardano (ADA),2021-01-11 21:15,Interest,0.33989533,0.00020835,0,0,Binance,Binance,4033505790
Monero (XMR),2021-01-11 21:24,Interest,203.1853407,0.00005061,0.01,0,Binance,Binance,4100111772
Binance Coin (BNB),2021-01-11 21:29,Fee,48.66094883,0.00527916,0.26,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xa6811a94d007532b8adf4b9b3d548998f0c2177107841bc32e1af9c74b078c33
Wrapped BNB (WBNB),2021-01-11 21:30,Staking,48.97844722,0.00039132,0.79,0.77044634,0xb126e22f4d9efe943c94e0ef493ff34f98adc9e1,Wallace BSC (0xf5...76A0),0x8dcab0c2828806a3fe056ee2f2e70cc87c1848c76e3805958be5c106fcfdaf65
Binance Coin (BNB),2021-01-11 21:30,Fee,48.55370742,0.01586792,0.77,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x8dcab0c2828806a3fe056ee2f2e70cc87c1848c76e3805958be5c106fcfdaf65
Binance Coin (BNB),2021-01-11 21:35,Fee,48.69550581,0.00101961,0.05,0,Wallace BSC (0xf5...76A0),0x20bcc3b8a0091ddac2d0bc30f68e6cbb97de59cd,0x611db8a0f2a744c20c73f0cf955cb85e1e792a8cf5a19dba4cd9412daf5a4891
Tether (USDT),2021-01-11 21:36,Buy,1.28602783,678.3323693,872.35,0,PancakeSwap,Wallace BSC (0xf5...76A0),0x62d558e78275fe3f7436e324efca99c66a3690be231eec70c6bb064a77552048
Binance Coin (BNB),2021-01-11 21:36,Buy,48.83717668,17.74614401,866.88,0.21116746,PancakeSwap,Wallace BSC (0xf5...76A0),0x62d558e78275fe3f7436e324efca99c66a3690be231eec70c6bb064a77552048
Binance Coin (BNB),2021-01-11 21:41,Sell,48.70481451,18.55340302,903.64,1.08626445,Wallace BSC (0xf5...76A0),0x6be4741ab0ad233e4315a10bc783a7b923386b71,0xe9c0e0210918122510cddd5d1b297c072a824863bafc110a29d316dadf0b1459
DASH,2021-01-11 21:43,Interest,159.3536132,0.00000592,0,0,Binance,Binance,389624496
Binance-Peg USD Coin (USDC),2021-01-11 21:55,Buy,1.27992886,674.8834607,863.8,0,PancakeSwap,Wallace BSC (0xf5...76A0),0x845422d4add8611c6cc09b74bddbc9cc7c6767c9fa0bbf7be51ed5d3f2ecec09
Tether (USDT),2021-01-11 21:55,Sell,1.2734212,678.3323693,863.8,0.20142246,Wallace BSC (0xf5...76A0),PancakeSwap,0x845422d4add8611c6cc09b74bddbc9cc7c6767c9fa0bbf7be51ed5d3f2ecec09
Binance Coin (BNB),2021-01-11 21:55,Fee,48.70851249,0.00413526,0.2,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x845422d4add8611c6cc09b74bddbc9cc7c6767c9fa0bbf7be51ed5d3f2ecec09
Binance-Peg USD Coin (USDC),2021-01-11 21:56,Sell,1.27992886,674.8834607,863.8,1.51069012,Wallace BSC (0xf5...76A0),0x07d478b679c6c7f4222388856f53f8dca7e7b378,0x06b11a0ee084df4fa829b57b45bf6794fd2e76596fb93caf40bd145d7fc92a10
Binance Coin (BNB),2021-01-11 21:56,Fee,48.68275415,0.03103132,1.51,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x06b11a0ee084df4fa829b57b45bf6794fd2e76596fb93caf40bd145d7fc92a10
Stellar (XLM),2021-01-11 21:58,Interest,0.34861669,0.00000716,0,0,Binance,Binance,3762788472
AS Roma Fan Token (ASR),2021-01-12 20:00,Airdrop,3.82175694,0.03283441,0.13,0,Binance,Binance,14300231318
DASH,2021-01-12 20:03,Interest,162.7365556,0.00000592,0,0,Binance,Binance,447247389
GAS,2021-01-12 20:11,Airdrop,2.13234801,0.01602674,0.03,0,Binance,Binance,14300826710
Africa To Mars (ATM),2021-01-12 20:14,Airdrop,0,0.01913755,0,0,Binance,Binance,14301011208
Juventus Fan Token (JUV),2021-01-12 20:29,Airdrop,11.98950573,0.01068528,0.13,0,Binance,Binance,14301587422
Bitcoin (BTC),2021-01-12 20:43,Interest,41640.94637,0.00000084,0.03,0,Binance,Binance,1580241714
OG Fan Token (OG),2021-01-12 20:43,Airdrop,3.4378358,0.02410352,0.08,0,Binance,Binance,14302127094
NEO,2021-01-12 20:59,Interest,27.96451611,0.00014905,0,0,Binance,Binance,3184416827
Paris Saint-Germain Fan Token (PSG),2021-01-12 20:59,Airdrop,12.09771217,0.0103981,0.13,0,Binance,Binance,14302811157
Reef Finance (REEF),2021-01-12 21:14,Airdrop,0.0090544,16.17184642,0.15,0,Binance,Binance,14303452542
Binance Coin (BNB),2021-01-12 21:19,Interest,48.21703692,0.00015439,0.01,0,Binance,Binance,618617557
Cardano (ADA),2021-01-12 21:20,Interest,0.36196973,0.00022278,0,0,Binance,Binance,2723798612
Stellar (XLM),2021-01-12 21:47,Interest,0.35706483,0.00000716,0,0,Binance,Binance,396689330
Monero (XMR),2021-01-12 21:49,Interest,200.49049,0.00005061,0.01,0,Binance,Binance,2626575805
Binance-Peg BUSD Token (BUSD),2021-01-12 21:52,Staking Withdrawal,1.27379754,150.1415109,191.8,0.55159797,0x95c78222b3d6e262426483d42cfa53685a67ab9d,Wallace BSC (0xf5...76A0),0x663c329b71c991df8e97e49110fbb67346969d837edc65b2b87d4ff0a5bf824a
Binance Coin (BNB),2021-01-12 21:52,Fee,47.75152923,0.01155142,0.55,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x663c329b71c991df8e97e49110fbb67346969d837edc65b2b87d4ff0a5bf824a
bDollar (BDO),2021-01-12 21:54,Buy,1.50179235,63.61386516,95.53,0,PancakeSwap,Wallace BSC (0xf5...76A0),0x41f5f55912e3fe71ecfefef685cf489999f2199dfa42c9811d1e953785e02b27
Binance-Peg BUSD Token (BUSD),2021-01-12 21:54,Sell,1.27379754,75,95.53,0.12081061,Wallace BSC (0xf5...76A0),PancakeSwap,0x41f5f55912e3fe71ecfefef685cf489999f2199dfa42c9811d1e953785e02b27
Binance Coin (BNB),2021-01-12 21:54,Fee,47.83593587,0.00252552,0.12,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x41f5f55912e3fe71ecfefef685cf489999f2199dfa42c9811d1e953785e02b27
Ethereum (ETH),2021-01-12 22:00,Fee,1310.247779,0.00173358,2.27,0,Wallace ETH (0xf5...76A0),0x190b589cf9fb8ddeabbfeae36a813ffb2a702454,0xd77a58c1144e55ba798139e44eb55beae66cefcc5f42a2f47eda505b700d3140
Binance Coin (BNB),2021-01-12 22:57,Fee,48.36029939,0.00088806,0.04,0,Wallace BSC (0xf5...76A0),0x190b589cf9fb8ddeabbfeae36a813ffb2a702454,0x76435456cc5fa59a8d21363239ad74debd935d91a06eeb83b1a9c0bb62eb1089
bDollar (BDO),2021-01-12 22:58,Staking Deposit,1.38682196,63.61386516,88.22,0.09918814,Wallace BSC (0xf5...76A0),0x3d695c1607a085773547e07def1ad3ce3f518edb,0x65df440b11e15b9ca73f4aa145807f30e7c4c027743e76beef63de595d66f2bc
Binance Coin (BNB),2021-01-12 22:58,Fee,48.31987573,0.00205274,0.1,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x65df440b11e15b9ca73f4aa145807f30e7c4c027743e76beef63de595d66f2bc
bDollar (BDO),2021-01-12 23:20,Buy,1.40945622,67.90921974,95.72,0,PancakeSwap,Wallace BSC (0xf5...76A0),0xd77a5f7c2d1f7ad5be2c8409e473cbef7067ff5c33abc0ca6073ee2a5cf15c90
Binance-Peg BUSD Token (BUSD),2021-01-12 23:20,Sell,1.27379754,75.14151094,95.72,0.22677955,Wallace BSC (0xf5...76A0),PancakeSwap,0xd77a5f7c2d1f7ad5be2c8409e473cbef7067ff5c33abc0ca6073ee2a5cf15c90
Binance Coin (BNB),2021-01-12 23:20,Fee,47.94818144,0.00472968,0.23,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xd77a5f7c2d1f7ad5be2c8409e473cbef7067ff5c33abc0ca6073ee2a5cf15c90
Bearn.fi (BFI),2021-01-12 23:21,Staking,24.43866029,0.0007051,0.02,0,0x3d695c1607a085773547e07def1ad3ce3f518edb,Wallace BSC (0xf5...76A0),0xff91c56c57eeaf248711b49e3939674346e1357efdb2644e7359f44865a4cbce
bDollar (BDO),2021-01-12 23:21,Staking Deposit,0.00025375,67.90921974,0.02,0.15364042,Wallace BSC (0xf5...76A0),0x3d695c1607a085773547e07def1ad3ce3f518edb,0xff91c56c57eeaf248711b49e3939674346e1357efdb2644e7359f44865a4cbce
Binance Coin (BNB),2021-01-12 23:21,Fee,47.99763051,0.003201,0.15,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0xff91c56c57eeaf248711b49e3939674346e1357efdb2644e7359f44865a4cbce
