Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
WETH,2020-04-06 15:06,Sell,234.8826081,0.819,192.37,0,Wallace ETH (0xf5...76A0),Kyber,0xb4ba20f784bd50a30cc64f6c69aed73a9f0215214c661589d1a687dbba134976
Ethereum (ETH),2020-04-07 12:10,Staking Withdrawal,238.8303986,0.99624215,238.83,0.90185106,Compound,Wallace ETH (0xf5...76A0),0x1fb844677c8a1da2e5caff08fd197e851f3fccdcd253b36f30e93475606bdb58
Chainlink (LINK),2020-04-07 12:11,Buy,3.99938736,47.82658896,191.28,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0x7621f917f1f0da827a66e33537725c537c359e326ddc5ebfb9e8f983b6c099e1
Ethereum (ETH),2020-04-07 12:11,Sell,238.6488528,0.80391727,191.85,0.57687871,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0x7621f917f1f0da827a66e33537725c537c359e326ddc5ebfb9e8f983b6c099e1
Ethereum (ETH),2020-04-10 10:56,Fee,219.7452318,0.00029908,0.07,0,Wallace ETH (0xf5...76A0),0x514910771af9ca656af840dff83e8264ecf986ca,0x827da50d7410b547ce0aa16155074a8932a0e874558635a9145bc916b26617c4
Ethereum (ETH),2020-04-10 10:56,Fee,219.7452318,0.00017044,0.04,0,Wallace ETH (0xf5...76A0),0x514910771af9ca656af840dff83e8264ecf986ca,0xb649a21ba3e562427faa9fe6e15fb9ff4c1fe41784bbcdf6a21ed59b8e36d760
Ethereum (ETH),2020-04-10 10:56,Buy,219.7452318,2.31656434,509.24,0.18252017,0x745daa146934b27e3f0b6bff1a6e36b9b90fb131,Wallace ETH (0xf5...76A0),0x49f460f6945f0145e8b855ac37fc9c0ac4a08f2bebf39cd3e6e86b8ccbc7f820
Chainlink (LINK),2020-04-10 10:56,Sell,4.20856602,121,509.24,0,Wallace ETH (0xf5...76A0),0x745daa146934b27e3f0b6bff1a6e36b9b90fb131,0x49f460f6945f0145e8b855ac37fc9c0ac4a08f2bebf39cd3e6e86b8ccbc7f820
Ethereum (ETH),2020-04-10 11:00,Transfer In,219.410084,0.22483939,49.33,0,0x912fd21d7a69678227fe6d08c64222db41477ba0,Wallace ETH (0xf5...76A0),0x501c6962f9bdc3b4cdabecc9a92a9c96109aaf16af95def704ab256fff983bc3
Bitcoin (BTC),2020-04-29 13:34,Buy,12143.55708,0.00327952,39.83,0,Binance,Binance,29747622
Bitcoin (BTC),2020-04-29 13:34,Buy,12143.55708,0.00806696,97.96,0,Binance,Binance,29747623
Stellar (XLM),2020-04-29 13:34,Sell,0.10006291,398,39.83,0.02987983,Binance,Binance,29747622
Stellar (XLM),2020-04-29 13:34,Sell,0.10006291,979,97.96,0.07351541,Binance,Binance,29747623
Binance Coin (BNB),2020-04-29 13:34,Fee,24.01452051,0.00124424,0.03,0,Binance,Binance,29747622
Binance Coin (BNB),2020-04-29 13:34,Fee,24.01452051,0.00306129,0.07,0,Binance,Binance,29747623
Unibright (UBT),2020-04-29 13:56,Buy,0.52891645,283.8938421,150.16,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0x174874beccf2aaa972d822a4cdecfd446c4b8760368bd7d9e58961fd828f7d87
Ethereum (ETH),2020-04-29 13:56,Sell,299.2350007,0.50688861,151.68,1.52269082,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0x174874beccf2aaa972d822a4cdecfd446c4b8760368bd7d9e58961fd828f7d87
Ethereum (ETH),2020-04-29 14:31,Fee,297.5786157,0.00143026,0.43,0,Wallace ETH (0xf5...76A0),0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0x211d5879aefcf99fbc9d22102e5f060e4fe7f968d99e9e26a459ccd6731ba70e
Tether (USDT),2020-04-30 2:05,Buy,1.3899134,"1,328.44",1846.42,0,Binance,Binance,304743292
Bitcoin (BTC),2020-04-30 2:05,Sell,13106.88332,0.140874,1846.42,1.38740095,Binance,Binance,304743292
Binance Coin (BNB),2020-04-30 2:05,Fee,25.12603215,0.05521767,1.39,0,Binance,Binance,304743292
Bitcoin (BTC),2020-04-30 16:05,Transfer In,12354.91323,0.02545805,314.53,0,Unknown,Main (1MmF...FTTb),d054c657c984273cf2901f13852c3d67029650554ed23ba15587758c1751525b
Ethereum (ETH),2020-04-30 16:21,Failed Out,294.6463157,1.50075,442.19,0.15420904,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0x4ff733aadc0b2c06285af60e634d9c273d33501fadecd9431436e4885305218d
Ethereum (ETH),2020-04-30 16:21,Fee,294.6463157,0.00052337,0.15,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x4ff733aadc0b2c06285af60e634d9c273d33501fadecd9431436e4885305218d
Bitcoin (BTC),2020-04-30 19:51,Buy,11981.05347,0.154183,1847.27,0,Binance,Binance,305963626
Tether (USDT),2020-04-30 19:51,Sell,1.3899134,"1,329.06",1847.27,1.39185103,Binance,Binance,305963626
Binance Coin (BNB),2020-04-30 19:51,Fee,23.64708767,0.0588593,1.39,0,Binance,Binance,305963626
Chainlink (LINK),2020-05-01 1:43,Buy,5.52034693,54.62620809,301.56,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0xfcd04508c0748565f383de7188db365ce86464c83166936a388b3528c3a7c807
Ethereum (ETH),2020-05-01 1:43,Sell,301.2315552,1.00287503,302.1,0.54198344,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0xfcd04508c0748565f383de7188db365ce86464c83166936a388b3528c3a7c807
Chainlink (LINK),2020-05-01 1:53,Buy,5.51839909,82.00742847,452.55,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0xeb11997c04a9ee2137099afd1c7d0a8d9c02a285ce32237971a7b693939a2764
Ethereum (ETH),2020-05-01 1:53,Sell,301.5133434,1.50247914,453.02,0.46779119,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0xeb11997c04a9ee2137099afd1c7d0a8d9c02a285ce32237971a7b693939a2764
GAS,2020-05-02 13:25,Airdrop,1.90856179,0.08273967,0.16,0,Binance,Binance,8026838769
Bitcoin (BTC),2020-05-09 1:20,Transfer In,13742.18174,0.00538305,73.97,0,Unknown,Binance,d444332f9a1cf6934848b0ab4bff08b5158dbe3ed1d655a6f7b0ce88ac6bb973
Ethereum (ETH),2020-05-12 12:22,Transfer In,268.1129759,0.33987651,91.13,0,Unknown,Binance,0x5225ac7c3d036e6ff45b895429926d8b4d26d2a5b618ad8f2984bea796ce5cb1
Stellar (XLM),2020-05-13 16:03,Buy,0.09793958,711,69.64,0,Binance,Binance,30100134
Bitcoin (BTC),2020-05-13 16:03,Sell,12937.8574,0.00538227,69.64,0.05247991,Binance,Binance,30100134
Binance Coin (BNB),2020-05-13 16:03,Fee,22.88261641,0.00229344,0.05,0,Binance,Binance,30100134
Bitcoin (BTC),2020-05-31 11:42,Transfer Out,13046.74751,0.07960078,1038.53,5.218699,Binance,Bitcoin Segwit (bc1q...e4hj),7ee441e463459b456d00e5f9765a22b7421352cc01148cd8f656f40cfe1afeac
Bitcoin (BTC),2020-05-31 11:42,Fee,13046.74751,0.0004,5.22,0,Binance,Binance,7ee441e463459b456d00e5f9765a22b7421352cc01148cd8f656f40cfe1afeac
Bitcoin (BTC),2020-05-31 12:02,Transfer In,13045.75595,0.07960078,1038.45,0,Binance,Bitcoin Segwit (bc1q...e4hj),7ee441e463459b456d00e5f9765a22b7421352cc01148cd8f656f40cfe1afeac
GAS,2020-06-04 6:33,Airdrop,2.40726894,0.08549766,0.21,0,Binance,Binance,8605991130
Ethereum (ETH),2020-06-04 9:42,Fee,331.3658402,0.00117725,0.39,0,Wallace ETH (0xf5...76A0),0x1985365e9f78359a9b6ad760e32412f4a445e862,0x0bc468ce23f49b56ed4cd5b92a0602b27e1c28e9c69935cde40b19bc4d0b35ef
Ethereum (ETH),2020-06-04 9:44,Fee,331.2171972,0.00254768,0.84,0,Wallace ETH (0xf5...76A0),Compound,0x53161e2716bac2af3439c225d892a84977c9c2085e5d97ee907dc9c97d62c675
Basic Attention Token (BAT),2020-06-04 10:23,Transfer Out,0.31336747,211.0382156,66.13,0.25686888,Coinbase,0xf58CbA27c683bC918566CBAC888D3Fab5BF076A0,0x412a869c6d763243b33494a569cb505cae427faaac80c4658322fca06d827458
Basic Attention Token (BAT),2020-06-04 10:23,Fee,0.31336747,0.81970501,0.26,0,Coinbase,Coinbase,0x412a869c6d763243b33494a569cb505cae427faaac80c4658322fca06d827458
Basic Attention Token (BAT),2020-06-04 10:31,Transfer In,0.30258682,211.0382156,63.86,0,Coinbase,Wallace ETH (0xf5...76A0),0x412a869c6d763243b33494a569cb505cae427faaac80c4658322fca06d827458
CBAT,2020-06-04 10:36,Mint,0.00611922,"48,109.11",294.39,0,Compound,Wallace ETH (0xf5...76A0),0xe56725cb2ff790c0ddb87908227cf0821b278f2470793c834a335411a88dfd26
Basic Attention Token (BAT),2020-06-04 10:36,Staking Deposit,0.30251183,973.1532626,294.39,1.48092735,Wallace ETH (0xf5...76A0),Compound,0xe56725cb2ff790c0ddb87908227cf0821b278f2470793c834a335411a88dfd26
Ethereum (ETH),2020-06-04 10:36,Fee,329.2307859,0.00449814,1.48,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xe56725cb2ff790c0ddb87908227cf0821b278f2470793c834a335411a88dfd26
Ethereum (ETH),2020-06-04 10:51,Borrow,327.9875897,0.6,196.79,0,Compound,Wallace ETH (0xf5...76A0),0x487ec67be99e27070d04da9d1937ebb13317a7d500cc2ef5e1123cb25c4323a6
Ethereum (ETH),2020-06-04 10:51,Transfer Out,327.9875897,0,0,4.07029975,Wallace ETH (0xf5...76A0),Compound,0x487ec67be99e27070d04da9d1937ebb13317a7d500cc2ef5e1123cb25c4323a6
Ethereum (ETH),2020-06-04 10:51,Fee,327.9875897,0.01240992,4.07,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x487ec67be99e27070d04da9d1937ebb13317a7d500cc2ef5e1123cb25c4323a6
Kyber Network (KNC),2020-06-04 11:17,Buy,0.97333075,304.4902569,296.37,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0x8f3cf32402e942f8aa647b58bc95614d38631217a383e99462bb3685549e6ee7
Ethereum (ETH),2020-06-04 11:17,Sell,328.2983887,0.90737128,297.89,1.51879915,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0x8f3cf32402e942f8aa647b58bc95614d38631217a383e99462bb3685549e6ee7
Cardano (ADA),2020-06-04 21:10,Interest,0.11938475,0.09253173,0.01,0,Binance,Binance,2581814549
Cardano (ADA),2020-06-05 20:50,Interest,0.11697886,0.09253173,0.01,0,Binance,Binance,1712104890
Cardano (ADA),2020-06-06 20:59,Interest,0.11591762,0.09545743,0.01,0,Binance,Binance,1606641108
Bitcoin (BTC),2020-06-07 1:28,Transfer Out,13000.3439,0.03971152,516.26,0,Bitcoin Segwit (bc1q...e4hj),Binance,b5b76676461a7fee65a16440e4963758c51f7dad4990534d1e63e4087070afa8
Bitcoin (BTC),2020-06-07 1:30,Transfer In,12999.64536,0.03960078,514.8,0,Bitcoin Segwit (bc1q...e4hj),Binance,b5b76676461a7fee65a16440e4963758c51f7dad4990534d1e63e4087070afa8
Cardano (ADA),2020-06-07 21:08,Interest,0.11612312,0.09545743,0.01,0,Binance,Binance,4047984379
Monero (XMR),2020-06-08 20:56,Interest,91.60107423,0.00002902,0,0,Binance,Binance,2704738718
Cardano (ADA),2020-06-08 21:08,Interest,0.11517116,0.09545743,0.01,0,Binance,Binance,1975782039
Monero (XMR),2020-06-09 20:54,Interest,91.13178134,0.00002902,0,0,Binance,Binance,1577709267
Stellar (XLM),2020-06-09 21:05,Interest,0.10474968,0.00818748,0,0,Binance,Binance,2905164601
Cardano (ADA),2020-06-09 21:05,Interest,0.1083279,0.09545743,0.01,0,Binance,Binance,2560272664
Ethereum (ETH),2020-06-09 21:07,Interest,326.7242291,0.00000856,0,0,Binance,Binance,3391486015
WETH,2020-06-10 12:34,Buy,257.6618742,1.49179015,384.38,0,0x61935cbdd02287b511119ddb11aeb42f1593b7ef,Wallace ETH (0xf5...76A0),0x0b06cbc881a3a9c39bef6be0f10c1338d7bee13263a46a413e2924c2a3f66840
Kyber Network (KNC),2020-06-10 12:34,Sell,1.25243085,305.2647973,382.32,0,Wallace ETH (0xf5...76A0),0x61935cbdd02287b511119ddb11aeb42f1593b7ef,0x0b06cbc881a3a9c39bef6be0f10c1338d7bee13263a46a413e2924c2a3f66840
Ethereum (ETH),2020-06-10 12:34,Sell,326.0949606,0.01569217,5.12,3.062738,Wallace ETH (0xf5...76A0),0x61935cbdd02287b511119ddb11aeb42f1593b7ef,0x0b06cbc881a3a9c39bef6be0f10c1338d7bee13263a46a413e2924c2a3f66840
Ethereum (ETH),2020-06-10 12:38,Transfer In,325.947685,1.49127978,486.42,0.33641712,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wallace ETH (0xf5...76A0),0x932dd3701983582b41cf5fe5118f9040378254ffb71b18741a12f6c3eff8f8ff
WETH,2020-06-10 12:38,Staking Deposit,325.947685,1.4923119,486.42,0,Wallace ETH (0xf5...76A0),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x932dd3701983582b41cf5fe5118f9040378254ffb71b18741a12f6c3eff8f8ff
Unibright (UBT),2020-06-10 14:19,Buy,0.55252228,358.6116478,198.14,0,0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,Wallace ETH (0xf5...76A0),0x933ef5c0dfa55acc44f900dea35c777d148ab4bb6723f1eb5fdc5171e03fd0fc
Ethereum (ETH),2020-06-10 14:19,Sell,326.9652256,0.62048284,202.88,4.73538505,Wallace ETH (0xf5...76A0),0x6958f5e95332d93d21af0d7b9ca85b8212fee0a5,0x933ef5c0dfa55acc44f900dea35c777d148ab4bb6723f1eb5fdc5171e03fd0fc
Stellar (XLM),2020-06-10 20:52,Interest,0.10699657,0.00818748,0,0,Binance,Binance,1233462423
Ethereum (ETH),2020-06-10 21:00,Interest,337.6813758,0.00000856,0,0,Binance,Binance,2205136574
Cardano (ADA),2020-06-10 21:02,Interest,0.11447885,0.09545743,0.01,0,Binance,Binance,253894101
Monero (XMR),2020-06-10 21:06,Interest,94.45710168,0.00002902,0,0,Binance,Binance,2764172467
Ethereum (ETH),2020-06-11 22:39,Interest,316.5197912,0.00001042,0,0,Binance,Binance,844961619
Monero (XMR),2020-06-11 22:46,Interest,86.91155002,0.00002848,0,0,Binance,Binance,1476861814
Cardano (ADA),2020-06-11 22:50,Interest,0.10484506,0.07213166,0.01,0,Binance,Binance,3654879578
Stellar (XLM),2020-06-11 22:58,Interest,0.09687564,0.00818758,0,0,Binance,Binance,343125950
Ethereum (ETH),2020-06-12 20:53,Interest,320.9877214,0.00001042,0,0,Binance,Binance,1059808221
Cardano (ADA),2020-06-12 20:58,Interest,0.10686002,0.07213166,0.01,0,Binance,Binance,3116588702
Monero (XMR),2020-06-12 21:01,Interest,89.29260863,0.00002848,0,0,Binance,Binance,4211187062
Stellar (XLM),2020-06-12 21:12,Interest,0.09904153,0.00818767,0,0,Binance,Binance,3130404149
Monero (XMR),2020-06-13 20:54,Interest,90.40906776,0.00002848,0,0,Binance,Binance,1400889179
Cardano (ADA),2020-06-13 20:57,Interest,0.10690079,0.07069541,0.01,0,Binance,Binance,1167908479
Ethereum (ETH),2020-06-13 21:02,Interest,322.8493469,0.00001061,0,0,Binance,Binance,1892008094
Stellar (XLM),2020-06-13 21:11,Interest,0.10067129,0.00818767,0,0,Binance,Binance,1968817017
Cardano (ADA),2020-06-14 20:58,Interest,0.10363356,0.07069541,0.01,0,Binance,Binance,3449494431
Monero (XMR),2020-06-14 21:03,Interest,88.97011334,0.00002492,0,0,Binance,Binance,136211159
Ethereum (ETH),2020-06-14 21:03,Interest,314.2165243,0.00000791,0,0,Binance,Binance,3954115223
Stellar (XLM),2020-06-14 21:17,Interest,0.09623146,0.00818786,0,0,Binance,Binance,389717754
Stellar (XLM),2020-06-15 20:53,Interest,0.09628429,0.00818795,0,0,Binance,Binance,1465584627
Cardano (ADA),2020-06-15 20:58,Interest,0.10526716,0.07069541,0.01,0,Binance,Binance,2279347253
Monero (XMR),2020-06-15 20:59,Interest,87.66181244,0.00002492,0,0,Binance,Binance,3254534933
Ethereum (ETH),2020-06-15 21:09,Interest,312.3689927,0.00000856,0,0,Binance,Binance,2178242876
Stellar (XLM),2020-06-16 20:50,Interest,0.09655558,0.00818805,0,0,Binance,Binance,1205723707
Monero (XMR),2020-06-16 20:51,Interest,89.36088245,0.00002492,0,0,Binance,Binance,2395862010
Cardano (ADA),2020-06-16 20:55,Interest,0.10612162,0.07069541,0.01,0,Binance,Binance,698959576
Ethereum (ETH),2020-06-16 21:04,Interest,317.3750932,0.00000921,0,0,Binance,Binance,3144778170
Stellar (XLM),2020-06-17 20:54,Interest,0.09762265,0.00818814,0,0,Binance,Binance,2020327960
Cardano (ADA),2020-06-17 20:58,Interest,0.11371302,0.07069541,0.01,0,Binance,Binance,116278293
Monero (XMR),2020-06-17 21:14,Interest,88.71935557,0.00002492,0,0,Binance,Binance,2441915443
Ethereum (ETH),2020-06-17 21:16,Interest,318.8751918,0.00000921,0,0,Binance,Binance,2159478172
Ethereum (ETH),2020-06-18 12:00,Transfer In,314.49586,3.14822988,990.11,0,Unknown,Binance,0xec232b80dde56c5d270b2e04865d1833c8c2ea3bc3fc13968a287d69e16288ec
Binance USD (BUSD),2020-06-18 12:30,Buy,1.36092662,727.9629106,990.7,0,Binance,Binance,1979654
Ethereum (ETH),2020-06-18 12:30,Sell,314.6870625,3.14822,990.7,0.74392655,Binance,Binance,1979654
Binance Coin (BNB),2020-06-18 12:30,Fee,22.08284825,0.03368798,0.74,0,Binance,Binance,1979654
Cardano (ADA),2020-06-18 20:58,Interest,0.11046186,0.07069541,0.01,0,Binance,Binance,222847856
Stellar (XLM),2020-06-18 20:58,Interest,0.0960067,0.00818824,0,0,Binance,Binance,727018751
Monero (XMR),2020-06-18 21:09,Interest,88.30089409,0.00002492,0,0,Binance,Binance,957842264
Ethereum (ETH),2020-06-18 21:18,Interest,313.0862976,0.00000921,0,0,Binance,Binance,926069852
Monero (XMR),2020-06-19 21:00,Interest,87.27034009,0.00002766,0,0,Binance,Binance,431203608
Cardano (ADA),2020-06-19 21:03,Interest,0.10839334,0.07069541,0.01,0,Binance,Binance,2466617913
Stellar (XLM),2020-06-19 21:08,Interest,0.09444848,0.00818833,0,0,Binance,Binance,2734655644
Ethereum (ETH),2020-06-19 21:14,Interest,312.1581242,0.00000921,0,0,Binance,Binance,280362013
Monero (XMR),2020-06-20 21:06,Interest,87.05156136,0.00002766,0,0,Binance,Binance,3987295187
Cardano (ADA),2020-06-20 21:10,Interest,0.10828448,0.07069729,0.01,0,Binance,Binance,3867797913
Stellar (XLM),2020-06-20 21:16,Interest,0.0951337,0.00818843,0,0,Binance,Binance,2271582495
Ethereum (ETH),2020-06-20 21:25,Interest,311.9948402,0.00000921,0,0,Binance,Binance,2355381405
Ethereum (ETH),2020-06-21 20:39,Interest,309.547366,0.00001005,0,0,Binance,Binance,2038499932
Monero (XMR),2020-06-21 20:46,Interest,87.19877205,0.00002766,0,0,Binance,Binance,496858450
Cardano (ADA),2020-06-21 20:50,Interest,0.10670593,0.07069917,0.01,0,Binance,Binance,3979181465
Stellar (XLM),2020-06-21 20:53,Interest,0.09274826,0.00818852,0,0,Binance,Binance,2771826330
Stellar (XLM),2020-06-22 20:54,Interest,0.09721369,0.00818861,0,0,Binance,Binance,1279090654
Ethereum (ETH),2020-06-22 21:07,Interest,328.3214051,0.00001006,0,0,Binance,Binance,129149181
Cardano (ADA),2020-06-22 21:08,Interest,0.11282922,0.07070105,0.01,0,Binance,Binance,2821116190
Monero (XMR),2020-06-22 21:17,Interest,89.3448767,0.00003095,0,0,Binance,Binance,2942517237
Monero (XMR),2020-06-23 21:03,Interest,90.80264765,0.00003095,0,0,Binance,Binance,961205138
Stellar (XLM),2020-06-23 21:11,Interest,0.09645723,0.00818871,0,0,Binance,Binance,57067839
Cardano (ADA),2020-06-23 21:19,Interest,0.11307552,0.06413272,0.01,0,Binance,Binance,216783637
Ethereum (ETH),2020-06-23 21:22,Interest,330.3371061,0.00001006,0,0,Binance,Binance,605016284
Cardano (ADA),2020-06-24 21:01,Interest,0.11245493,0.06413442,0.01,0,Binance,Binance,2382413212
Stellar (XLM),2020-06-24 21:06,Interest,0.09415561,0.0081888,0,0,Binance,Binance,4789511
Ethereum (ETH),2020-06-24 21:27,Interest,321.0151514,0.00001006,0,0,Binance,Binance,2100984664
Monero (XMR),2020-06-24 21:30,Interest,88.41193909,0.00003096,0,0,Binance,Binance,3333193560
Cardano (ADA),2020-06-25 21:13,Interest,0.11178423,0.06413597,0.01,0,Binance,Binance,3721625951
Stellar (XLM),2020-06-25 21:27,Interest,0.0925402,0.0081889,0,0,Binance,Binance,2474819944
Ethereum (ETH),2020-06-25 21:33,Interest,318.6629633,0.00001006,0,0,Binance,Binance,2847855131
Monero (XMR),2020-06-25 21:36,Interest,87.94153317,0.00003096,0,0,Binance,Binance,3925105912
Ethereum (ETH),2020-06-26 21:02,Interest,314.8291474,0.00001006,0,0,Binance,Binance,178260954
Cardano (ADA),2020-06-26 21:40,Interest,0.11003883,0.06413752,0.01,0,Binance,Binance,3658713364
Monero (XMR),2020-06-26 21:41,Interest,87.70457952,0.00003096,0,0,Binance,Binance,3947455698
Stellar (XLM),2020-06-26 21:45,Interest,0.09185911,0.00818899,0,0,Binance,Binance,4137305214
Stellar (XLM),2020-06-28 1:00,Interest,0.08605829,0.00682305,0,0,Binance,Binance,2668635771
Monero (XMR),2020-06-28 1:16,Interest,85.12105222,0.00002685,0,0,Binance,Binance,3381420272
Ethereum (ETH),2020-06-28 1:23,Interest,300.3088978,0.00000773,0,0,Binance,Binance,155885272
Cardano (ADA),2020-06-28 1:55,Interest,0.10481976,0.06049449,0.01,0,Binance,Binance,3801599350
Monero (XMR),2020-06-28 21:13,Interest,86.47603092,0.00002685,0,0,Binance,Binance,57157555
Ethereum (ETH),2020-06-28 21:40,Interest,308.4358764,0.00000801,0,0,Binance,Binance,1578941400
Stellar (XLM),2020-06-28 21:51,Interest,0.08747938,0.00721445,0,0,Binance,Binance,1005526622
Cardano (ADA),2020-06-28 22:11,Interest,0.11379546,0.06049595,0.01,0,Binance,Binance,1236507385
Stellar (XLM),2020-06-29 21:57,Interest,0.08879923,0.00721452,0,0,Binance,Binance,912386078
Monero (XMR),2020-06-29 21:58,Interest,87.29356542,0.00002685,0,0,Binance,Binance,3709114004
Cardano (ADA),2020-06-29 22:04,Interest,0.11478107,0.06049733,0.01,0,Binance,Binance,3499332283
Ethereum (ETH),2020-06-29 22:15,Interest,309.648933,0.00000801,0,0,Binance,Binance,1892779671
Cardano (ADA),2020-06-30 20:42,Interest,0.11224585,0.0604987,0.01,0,Binance,Binance,1664227499
Stellar (XLM),2020-06-30 20:52,Interest,0.09097709,0.00721459,0,0,Binance,Binance,2295146297
Monero (XMR),2020-06-30 21:08,Interest,86.39248175,0.00002685,0,0,Binance,Binance,3046724502
Ethereum (ETH),2020-06-30 21:10,Interest,305.4162971,0.00000801,0,0,Binance,Binance,570683763
Monero (XMR),2020-07-01 20:49,Interest,87.72582293,0.00002685,0,0,Binance,Binance,2888589849
Stellar (XLM),2020-07-01 20:50,Interest,0.09298405,0.00721466,0,0,Binance,Binance,2651943377
Ethereum (ETH),2020-07-01 20:54,Interest,313.5117363,0.00000735,0,0,Binance,Binance,2460213234
Cardano (ADA),2020-07-01 21:00,Interest,0.12865991,0.08018788,0.01,0,Binance,Binance,2778435763
Binance USD (BUSD),2020-07-02 20:17,Interest,1.35692433,1.8312,2.48,0,Binance,Binance,1100222540
Monero (XMR),2020-07-02 21:00,Interest,88.6264469,0.00002685,0,0,Binance,Binance,3000042903
Stellar (XLM),2020-07-02 21:02,Interest,0.09187804,0.00721474,0,0,Binance,Binance,1394519217
Ethereum (ETH),2020-07-02 21:19,Interest,306.6909836,0.00000735,0,0,Binance,Binance,9557342
Cardano (ADA),2020-07-02 21:21,Interest,0.12653817,0.08018971,0.01,0,Binance,Binance,4245635028
Bancor Network Token (BNT),2020-07-03 12:16,Buy,1.91272054,41.85,80.05,0,Binance,Binance,39442
Bancor Network Token (BNT),2020-07-03 12:16,Buy,1.91421316,8.15,15.6,0,Binance,Binance,39443
Binance USD (BUSD),2020-07-03 12:16,Sell,1.35692433,58.99176,80.05,0.05992705,Binance,Binance,39442
Binance USD (BUSD),2020-07-03 12:16,Sell,1.35692433,11.497205,15.6,0.01167035,Binance,Binance,39443
Binance Coin (BNB),2020-07-03 12:16,Fee,20.90673031,0.0028664,0.06,0,Binance,Binance,39442
Binance Coin (BNB),2020-07-03 12:16,Fee,20.90673031,0.00055821,0.01,0,Binance,Binance,39443
Ethereum (ETH),2020-07-03 12:20,Buy,308.4560396,0.10285,31.72,0,Binance,Binance,2159870
Ethereum (ETH),2020-07-03 12:20,Buy,308.4696089,0.89715,276.74,0,Binance,Binance,2159871
Binance USD (BUSD),2020-07-03 12:20,Sell,1.35692433,23.379862,31.72,0.02377865,Binance,Binance,2159870
Binance USD (BUSD),2020-07-03 12:20,Sell,1.35692433,203.9491095,276.74,0.20742026,Binance,Binance,2159871
Binance Coin (BNB),2020-07-03 12:20,Fee,20.90889984,0.00113725,0.02,0,Binance,Binance,2159870
Binance Coin (BNB),2020-07-03 12:20,Fee,20.90889984,0.00992019,0.21,0,Binance,Binance,2159871
Enjin Coin (ENJ),2020-07-03 12:21,Buy,0.23472077,437.1,102.6,0,Binance,Binance,63707
Enjin Coin (ENJ),2020-07-03 12:21,Buy,0.23496502,262.9,61.77,0,Binance,Binance,63708
Binance USD (BUSD),2020-07-03 12:21,Sell,1.35692433,75.609558,102.6,0.07682225,Binance,Binance,63707
Binance USD (BUSD),2020-07-03 12:21,Sell,1.35692433,45.523764,61.77,0.04620558,Binance,Binance,63708
Binance Coin (BNB),2020-07-03 12:21,Fee,20.92245944,0.00367176,0.08,0,Binance,Binance,63707
Binance Coin (BNB),2020-07-03 12:21,Fee,20.92245944,0.00220842,0.05,0,Binance,Binance,63708
Ethereum (ETH),2020-07-03 12:24,Buy,308.1710855,0.27402,84.45,0,Binance,Binance,2159888
Ethereum (ETH),2020-07-03 12:24,Buy,308.2253625,0.3512,108.25,0,Binance,Binance,2159889
Ethereum (ETH),2020-07-03 12:24,Buy,308.252501,0.69022,212.76,0,Binance,Binance,2159890
Binance USD (BUSD),2020-07-03 12:24,Sell,1.35692433,62.2326822,84.45,0.06330313,Binance,Binance,2159888
Binance USD (BUSD),2020-07-03 12:24,Sell,1.35692433,79.77508,108.25,0.08113301,Binance,Binance,2159889
Binance USD (BUSD),2020-07-03 12:24,Sell,1.35692433,156.7972774,212.76,0.15945223,Binance,Binance,2159890
Binance Coin (BNB),2020-07-03 12:24,Fee,20.89398428,0.00302973,0.06,0,Binance,Binance,2159888
Binance Coin (BNB),2020-07-03 12:24,Fee,20.89398428,0.00388308,0.08,0,Binance,Binance,2159889
Binance Coin (BNB),2020-07-03 12:24,Fee,20.89398428,0.00763149,0.16,0,Binance,Binance,2159890
